Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-51.000000,-47.000000,-397.000000,0.980000,0.010000,-0.190000,-0.020000
8.000000,-11.000000,-95.000000,0.980000,0.020000,-0.190000,-0.020000
130.000000,-127.000000,-188.000000,0.980000,0.020000,-0.200000,-0.020000
126.000000,22.000000,-115.000000,0.980000,0.020000,-0.200000,-0.020000
-116.000000,-347.000000,-961.000000,0.970000,0.120000,-0.230000,0.000000
-365.000000,-769.000000,322.000000,0.880000,0.390000,-0.270000,0.060000
-396.000000,-98.000000,245.000000,0.850000,0.440000,-0.290000,0.080000
-52.000000,-76.000000,189.000000,0.840000,0.450000,-0.310000,0.070000
-90.000000,-40.000000,508.000000,0.830000,0.450000,-0.310000,0.070000
-109.000000,-52.000000,369.000000,0.830000,0.450000,-0.310000,0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.000000,-448.000000,251.000000,0.960000,0.080000,-0.270000,0.050000
-382.000000,-728.000000,11.000000,0.920000,0.270000,-0.280000,0.090000
-291.000000,-405.000000,515.000000,0.880000,0.350000,-0.300000,0.100000
-146.000000,-147.000000,502.000000,0.870000,0.370000,-0.300000,0.090000
-73.000000,14.000000,154.000000,0.870000,0.370000,-0.300000,0.090000
-122.000000,0.000000,233.000000,0.870000,0.370000,-0.300000,0.090000
-80.000000,72.000000,136.000000,0.870000,0.370000,-0.300000,0.090000
50.000000,13.000000,121.000000,0.870000,0.370000,-0.300000,0.090000
-66.000000,12.000000,169.000000,0.880000,0.370000,-0.300000,0.090000
-7.000000,3.000000,237.000000,0.870000,0.370000,-0.300000,0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
300.000000,-656.000000,470.000000,0.910000,0.210000,-0.340000,0.050000
-520.000000,-484.000000,1201.000000,0.860000,0.370000,-0.340000,0.070000
-226.000000,-264.000000,422.000000,0.840000,0.400000,-0.360000,0.070000
-249.000000,-29.000000,358.000000,0.840000,0.420000,-0.350000,0.080000
-85.000000,25.000000,165.000000,0.840000,0.420000,-0.350000,0.080000
-139.000000,41.000000,265.000000,0.830000,0.420000,-0.350000,0.080000
-116.000000,33.000000,295.000000,0.830000,0.420000,-0.350000,0.080000
-92.000000,46.000000,126.000000,0.830000,0.420000,-0.350000,0.080000
-68.000000,19.000000,195.000000,0.830000,0.420000,-0.350000,0.080000
-118.000000,34.000000,185.000000,0.830000,0.420000,-0.350000,0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108.000000,-283.000000,-776.000000,0.960000,-0.010000,-0.280000,0.060000
710.000000,-887.000000,-518.000000,0.910000,0.190000,-0.350000,0.070000
-707.000000,-481.000000,28.000000,0.870000,0.350000,-0.340000,0.100000
-177.000000,-237.000000,97.000000,0.840000,0.390000,-0.360000,0.090000
-114.000000,-68.000000,237.000000,0.820000,0.420000,-0.360000,0.090000
-64.000000,57.000000,250.000000,0.820000,0.420000,-0.370000,0.090000
-52.000000,36.000000,269.000000,0.820000,0.420000,-0.370000,0.090000
-110.000000,38.000000,98.000000,0.820000,0.420000,-0.360000,0.090000
-96.000000,50.000000,211.000000,0.820000,0.420000,-0.360000,0.090000
7.000000,17.000000,308.000000,0.820000,0.420000,-0.370000,0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.000000,-35.000000,-292.000000,0.960000,-0.020000,-0.270000,0.080000
-279.000000,-691.000000,1495.000000,0.900000,0.200000,-0.380000,0.070000
-103.000000,-557.000000,-241.000000,0.850000,0.370000,-0.360000,0.100000
-34.000000,-434.000000,444.000000,0.800000,0.450000,-0.380000,0.090000
-194.000000,-202.000000,542.000000,0.790000,0.480000,-0.370000,0.090000
-77.000000,-22.000000,313.000000,0.790000,0.480000,-0.370000,0.090000
-64.000000,86.000000,187.000000,0.790000,0.480000,-0.370000,0.090000
-104.000000,39.000000,288.000000,0.790000,0.480000,-0.370000,0.090000
-74.000000,33.000000,253.000000,0.790000,0.480000,-0.370000,0.090000
-36.000000,23.000000,267.000000,0.790000,0.480000,-0.370000,0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.000000,-161.000000,-492.000000,0.950000,-0.080000,-0.300000,0.090000
0.000000,-387.000000,-639.000000,0.930000,0.010000,-0.350000,0.090000
-196.000000,-393.000000,-90.000000,0.880000,0.240000,-0.400000,0.110000
-558.000000,-690.000000,765.000000,0.800000,0.430000,-0.400000,0.130000
-427.000000,-583.000000,876.000000,0.760000,0.500000,-0.400000,0.120000
-110.000000,8.000000,259.000000,0.760000,0.500000,-0.400000,0.120000
-144.000000,40.000000,114.000000,0.760000,0.500000,-0.400000,0.120000
-137.000000,48.000000,276.000000,0.760000,0.500000,-0.400000,0.120000
-68.000000,25.000000,252.000000,0.760000,0.500000,-0.400000,0.120000
-118.000000,0.000000,339.000000,0.750000,0.510000,-0.400000,0.120000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.000000,-220.000000,-571.000000,0.920000,0.050000,-0.370000,0.100000
-338.000000,-617.000000,-412.000000,0.860000,0.320000,-0.380000,0.120000
-465.000000,-889.000000,1108.000000,0.790000,0.470000,-0.390000,0.110000
-168.000000,-99.000000,423.000000,0.780000,0.480000,-0.390000,0.110000
-124.000000,15.000000,225.000000,0.770000,0.490000,-0.390000,0.100000
-81.000000,78.000000,158.000000,0.770000,0.480000,-0.400000,0.100000
-65.000000,-3.000000,219.000000,0.770000,0.480000,-0.400000,0.100000
-66.000000,55.000000,264.000000,0.770000,0.480000,-0.400000,0.100000
-54.000000,40.000000,200.000000,0.770000,0.480000,-0.400000,0.100000
9.000000,32.000000,225.000000,0.770000,0.480000,-0.400000,0.100000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126.000000,-722.000000,-1709.000000,0.940000,-0.090000,-0.310000,0.120000
21.000000,-540.000000,-456.000000,0.880000,0.190000,-0.420000,0.120000
-166.000000,-1255.000000,1378.000000,0.760000,0.470000,-0.420000,0.120000
-215.000000,-595.000000,657.000000,0.720000,0.540000,-0.430000,0.110000
-168.000000,-41.000000,332.000000,0.710000,0.550000,-0.420000,0.110000
-150.000000,51.000000,302.000000,0.710000,0.560000,-0.420000,0.110000
-99.000000,60.000000,245.000000,0.710000,0.560000,-0.420000,0.110000
-77.000000,56.000000,271.000000,0.710000,0.560000,-0.420000,0.110000
-100.000000,18.000000,326.000000,0.700000,0.560000,-0.420000,0.110000
-121.000000,38.000000,359.000000,0.710000,0.560000,-0.420000,0.110000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.000000,-62.000000,-249.000000,0.940000,-0.110000,-0.310000,0.120000
-78.000000,79.000000,-52.000000,0.940000,-0.110000,-0.310000,0.120000
561.000000,-718.000000,-1803.000000,0.930000,-0.060000,-0.340000,0.120000
-163.000000,-635.000000,336.000000,0.870000,0.220000,-0.420000,0.120000
-338.000000,-668.000000,369.000000,0.810000,0.390000,-0.410000,0.140000
-171.000000,-32.000000,302.000000,0.800000,0.410000,-0.430000,0.130000
-114.000000,20.000000,167.000000,0.790000,0.410000,-0.430000,0.130000
-61.000000,52.000000,236.000000,0.790000,0.420000,-0.430000,0.130000
-60.000000,65.000000,134.000000,0.790000,0.420000,-0.430000,0.120000
-104.000000,63.000000,123.000000,0.790000,0.420000,-0.430000,0.120000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-31.000000,-583.000000,-196.000000,0.940000,0.160000,-0.270000,0.110000
-276.000000,-857.000000,305.000000,0.860000,0.380000,-0.300000,0.170000
-229.000000,-95.000000,75.000000,0.830000,0.420000,-0.320000,0.170000
-203.000000,-133.000000,233.000000,0.820000,0.450000,-0.320000,0.170000
-132.000000,-31.000000,233.000000,0.810000,0.450000,-0.320000,0.170000
-100.000000,2.000000,199.000000,0.810000,0.450000,-0.320000,0.170000
-45.000000,8.000000,200.000000,0.810000,0.450000,-0.330000,0.170000
-91.000000,13.000000,159.000000,0.810000,0.450000,-0.330000,0.170000
-104.000000,-25.000000,136.000000,0.810000,0.450000,-0.330000,0.170000
-115.000000,6.000000,221.000000,0.810000,0.450000,-0.330000,0.170000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.000000,-144.000000,-499.000000,0.970000,-0.020000,-0.220000,0.060000
154.000000,-579.000000,-485.000000,0.950000,0.140000,-0.240000,0.100000
-241.000000,-906.000000,53.000000,0.860000,0.390000,-0.280000,0.160000
-243.000000,-334.000000,331.000000,0.830000,0.450000,-0.300000,0.170000
-92.000000,-125.000000,205.000000,0.820000,0.460000,-0.300000,0.170000
-148.000000,-37.000000,221.000000,0.810000,0.470000,-0.300000,0.170000
-132.000000,-21.000000,195.000000,0.810000,0.470000,-0.300000,0.170000
-126.000000,-14.000000,248.000000,0.810000,0.470000,-0.300000,0.170000
-91.000000,-1.000000,185.000000,0.810000,0.470000,-0.300000,0.170000
-33.000000,17.000000,236.000000,0.810000,0.470000,-0.300000,0.170000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.000000,-328.000000,-449.000000,0.950000,0.100000,-0.270000,0.110000
-479.000000,-1231.000000,-670.000000,0.860000,0.390000,-0.300000,0.160000
-451.000000,-534.000000,653.000000,0.780000,0.500000,-0.320000,0.170000
-60.000000,6.000000,86.000000,0.780000,0.490000,-0.340000,0.170000
-148.000000,30.000000,213.000000,0.780000,0.500000,-0.340000,0.170000
-143.000000,19.000000,212.000000,0.780000,0.500000,-0.340000,0.170000
-101.000000,-7.000000,216.000000,0.780000,0.500000,-0.340000,0.170000
-76.000000,13.000000,189.000000,0.780000,0.490000,-0.340000,0.170000
-55.000000,38.000000,262.000000,0.790000,0.490000,-0.340000,0.170000
-46.000000,-36.000000,248.000000,0.790000,0.490000,-0.340000,0.170000
