Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-285.000000,-577.000000,638.000000,0.800000,0.520000,-0.230000,0.170000
-222.000000,-317.000000,583.000000,0.780000,0.550000,-0.240000,0.170000
-141.000000,-73.000000,394.000000,0.780000,0.550000,-0.240000,0.170000
-102.000000,-8.000000,264.000000,0.780000,0.550000,-0.240000,0.170000
-107.000000,-13.000000,274.000000,0.780000,0.550000,-0.240000,0.170000
-140.000000,-77.000000,360.000000,0.780000,0.550000,-0.250000,0.170000
-41.000000,85.000000,789.000000,0.810000,0.510000,-0.250000,0.170000
-136.000000,-102.000000,424.000000,0.860000,0.420000,-0.240000,0.160000
290.000000,1517.000000,-173.000000,0.930000,0.270000,-0.200000,0.140000
73.000000,420.000000,-344.000000,0.970000,0.150000,-0.150000,0.100000
87.000000,158.000000,101.000000,0.980000,0.100000,-0.150000,0.080000
148.000000,603.000000,553.000000,0.990000,0.030000,-0.150000,0.050000
19.000000,423.000000,-194.000000,0.990000,-0.060000,-0.140000,0.030000
