Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
43.000000,-86.000000,-317.000000,0.950000,-0.290000,-0.090000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-58.000000,194.000000,329.000000,0.990000,-0.030000,-0.100000,-0.030000
306.000000,2273.000000,1039.000000,0.980000,-0.140000,-0.100000,-0.030000
-209.000000,-324.000000,-1162.000000,0.950000,-0.290000,-0.090000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-155.000000,477.000000,1041.000000,0.990000,0.000000,-0.100000,-0.030000
89.000000,946.000000,380.000000,0.990000,-0.110000,-0.080000,-0.030000
55.000000,361.000000,-645.000000,0.970000,-0.240000,-0.080000,-0.040000
306.000000,-310.000000,-638.000000,0.950000,-0.280000,-0.080000,-0.040000
2.000000,-262.000000,-509.000000,0.950000,-0.290000,-0.080000,-0.040000
-13.000000,-334.000000,-588.000000,0.950000,-0.290000,-0.080000,-0.040000
-130.000000,-119.000000,-343.000000,0.950000,-0.290000,-0.080000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-169.000000,586.000000,-624.000000,0.980000,-0.200000,-0.070000,-0.040000
-153.000000,-335.000000,-821.000000,0.960000,-0.250000,-0.070000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-40.000000,-86.000000,-295.000000,0.960000,-0.250000,-0.080000,-0.050000
192.000000,-1842.000000,-2896.000000,0.970000,-0.210000,-0.070000,-0.050000
-552.000000,974.000000,3211.000000,0.990000,-0.030000,-0.090000,-0.030000
-207.000000,43.000000,146.000000,1.000000,-0.020000,-0.090000,-0.020000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.000000,-53.000000,-229.000000,0.960000,-0.270000,-0.080000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132.000000,-1177.000000,-1645.000000,0.970000,-0.250000,-0.070000,-0.050000
-88.000000,190.000000,570.000000,0.990000,-0.130000,-0.080000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-25.000000,91.000000,215.000000,0.990000,-0.050000,-0.080000,-0.030000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-272.000000,385.000000,750.000000,1.000000,-0.020000,-0.090000,-0.040000
185.000000,1307.000000,-185.000000,0.980000,-0.160000,-0.070000,-0.050000
227.000000,-191.000000,-880.000000,0.960000,-0.280000,-0.080000,-0.050000
30.000000,-243.000000,-456.000000,0.950000,-0.290000,-0.080000,-0.050000
68.000000,-130.000000,-331.000000,0.950000,-0.290000,-0.080000,-0.050000
-48.000000,-64.000000,-266.000000,0.950000,-0.290000,-0.080000,-0.050000
7.000000,-168.000000,-380.000000,0.950000,-0.290000,-0.080000,-0.060000
-35.000000,-100.000000,-347.000000,0.960000,-0.280000,-0.080000,-0.060000
114.000000,-259.000000,-462.000000,0.960000,-0.270000,-0.080000,-0.060000
156.000000,-465.000000,-805.000000,0.970000,-0.230000,-0.080000,-0.060000
-329.000000,236.000000,598.000000,0.990000,-0.100000,-0.070000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-396.000000,207.000000,-921.000000,0.980000,-0.210000,-0.040000,-0.030000
-249.000000,-439.000000,-923.000000,0.970000,-0.250000,-0.050000,-0.040000
32.000000,-207.000000,-441.000000,0.960000,-0.260000,-0.050000,-0.040000
82.000000,-150.000000,-423.000000,0.960000,-0.260000,-0.050000,-0.030000
110.000000,-97.000000,-315.000000,0.960000,-0.260000,-0.050000,-0.040000
-7.000000,-67.000000,-259.000000,0.960000,-0.260000,-0.050000,-0.040000
20.000000,-88.000000,-312.000000,0.970000,-0.250000,-0.050000,-0.040000
-14.000000,-75.000000,-296.000000,0.970000,-0.250000,-0.050000,-0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
381.000000,1382.000000,1254.000000,0.990000,-0.090000,-0.070000,-0.040000
-366.000000,307.000000,-526.000000,0.970000,-0.220000,-0.050000,-0.050000
-115.000000,-107.000000,-450.000000,0.960000,-0.260000,-0.060000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-19.000000,176.000000,299.000000,1.000000,-0.020000,-0.070000,-0.030000
339.000000,627.000000,-538.000000,0.990000,-0.130000,-0.060000,-0.050000
0.000000,-225.000000,-887.000000,0.970000,-0.210000,-0.050000,-0.050000
61.000000,-171.000000,-534.000000,0.970000,-0.230000,-0.060000,-0.060000
-69.000000,-184.000000,-470.000000,0.970000,-0.230000,-0.060000,-0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
319.000000,1422.000000,1117.000000,0.990000,-0.080000,-0.060000,-0.040000
199.000000,-243.000000,-1449.000000,0.970000,-0.230000,-0.060000,-0.050000
122.000000,-325.000000,-676.000000,0.960000,-0.270000,-0.060000,-0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-196.000000,687.000000,1282.000000,1.000000,-0.050000,-0.070000,-0.040000
32.000000,547.000000,-470.000000,0.990000,-0.150000,-0.050000,-0.050000
63.000000,-139.000000,-632.000000,0.970000,-0.210000,-0.050000,-0.060000
-126.000000,-159.000000,-458.000000,0.970000,-0.230000,-0.050000,-0.060000
-44.000000,-123.000000,-347.000000,0.970000,-0.220000,-0.050000,-0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-167.000000,458.000000,1238.000000,1.000000,-0.010000,-0.060000,-0.040000
338.000000,657.000000,-1285.000000,0.990000,-0.150000,-0.050000,-0.050000
254.000000,-400.000000,-1195.000000,0.960000,-0.250000,-0.050000,-0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
371.000000,1467.000000,1651.000000,0.990000,-0.070000,-0.060000,-0.060000
-360.000000,-507.000000,-2207.000000,0.960000,-0.260000,-0.050000,-0.060000
2.000000,-825.000000,-1200.000000,0.950000,-0.300000,-0.060000,-0.060000
-6.000000,-253.000000,-465.000000,0.950000,-0.300000,-0.060000,-0.060000
142.000000,-234.000000,-460.000000,0.950000,-0.290000,-0.060000,-0.060000
12.000000,-238.000000,-459.000000,0.950000,-0.290000,-0.060000,-0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,1540.000000,1170.000000,0.990000,-0.070000,-0.060000,-0.060000
-46.000000,148.000000,-627.000000,0.980000,-0.200000,-0.050000,-0.070000
-25.000000,-370.000000,-808.000000,0.970000,-0.230000,-0.050000,-0.070000
-3.000000,-99.000000,-334.000000,0.970000,-0.230000,-0.050000,-0.070000
96.000000,-109.000000,-346.000000,0.970000,-0.230000,-0.050000,-0.070000
125.000000,-91.000000,-319.000000,0.970000,-0.230000,-0.050000,-0.070000
81.000000,-49.000000,-261.000000,0.970000,-0.230000,-0.050000,-0.070000
-45.000000,-102.000000,-372.000000,0.970000,-0.230000,-0.050000,-0.070000
-15.000000,-211.000000,-423.000000,0.970000,-0.210000,-0.050000,-0.070000
116.000000,-575.000000,-987.000000,0.980000,-0.160000,-0.050000,-0.070000
-44.000000,221.000000,1300.000000,1.000000,-0.040000,-0.060000,-0.060000
-66.000000,-85.000000,-289.000000,1.000000,-0.010000,-0.050000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
669.000000,1170.000000,-820.000000,0.990000,-0.110000,-0.040000,-0.060000
163.000000,-802.000000,-2037.000000,0.970000,-0.230000,-0.040000,-0.070000
-114.000000,4.000000,-239.000000,0.970000,-0.230000,-0.030000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-126.000000,229.000000,953.000000,1.000000,0.050000,-0.050000,-0.060000
700.000000,901.000000,-1080.000000,0.990000,-0.090000,-0.030000,-0.070000
-1.000000,-347.000000,-1931.000000,0.970000,-0.240000,-0.030000,-0.070000
78.000000,-914.000000,-1467.000000,0.960000,-0.280000,-0.040000,-0.070000
4.000000,-216.000000,-435.000000,0.960000,-0.270000,-0.040000,-0.070000
-106.000000,-71.000000,-239.000000,0.960000,-0.270000,-0.040000,-0.070000
-47.000000,-58.000000,-247.000000,0.960000,-0.270000,-0.040000,-0.070000
-101.000000,-139.000000,-369.000000,0.960000,-0.270000,-0.040000,-0.070000
28.000000,-52.000000,-254.000000,0.960000,-0.270000,-0.040000,-0.070000
42.000000,-101.000000,-332.000000,0.960000,-0.270000,-0.040000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-127.000000,824.000000,1716.000000,1.000000,0.000000,-0.050000,-0.060000
325.000000,787.000000,-924.000000,0.980000,-0.160000,-0.030000,-0.080000
43.000000,-366.000000,-1130.000000,0.960000,-0.250000,-0.040000,-0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.000000,783.000000,1618.000000,1.000000,-0.010000,-0.050000,-0.060000
1.000000,602.000000,-984.000000,0.980000,-0.180000,-0.020000,-0.080000
-9.000000,-123.000000,-742.000000,0.960000,-0.260000,-0.030000,-0.080000
166.000000,-84.000000,-277.000000,0.960000,-0.270000,-0.040000,-0.080000
101.000000,-64.000000,-245.000000,0.960000,-0.270000,-0.040000,-0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-117.000000,252.000000,402.000000,1.000000,-0.010000,-0.050000,-0.070000
393.000000,1169.000000,164.000000,0.990000,-0.120000,-0.030000,-0.080000
-39.000000,-41.000000,-981.000000,0.960000,-0.250000,-0.030000,-0.090000
103.000000,-406.000000,-719.000000,0.960000,-0.270000,-0.040000,-0.090000
-4.000000,-163.000000,-399.000000,0.960000,-0.270000,-0.040000,-0.090000
38.000000,-137.000000,-364.000000,0.960000,-0.270000,-0.040000,-0.090000
70.000000,-64.000000,-272.000000,0.960000,-0.270000,-0.040000,-0.090000
111.000000,-31.000000,-240.000000,0.960000,-0.270000,-0.040000,-0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,945.000000,1922.000000,1.000000,0.000000,-0.050000,-0.070000
-110.000000,804.000000,-222.000000,0.990000,-0.130000,-0.020000,-0.080000
46.000000,217.000000,-262.000000,0.970000,-0.210000,-0.020000,-0.080000
-122.000000,-134.000000,-382.000000,0.970000,-0.230000,-0.020000,-0.080000
-35.000000,-166.000000,-419.000000,0.970000,-0.230000,-0.020000,-0.080000
56.000000,-91.000000,-306.000000,0.970000,-0.230000,-0.020000,-0.080000
81.000000,-48.000000,-235.000000,0.970000,-0.230000,-0.020000,-0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.000000,-5.000000,-252.000000,0.990000,0.060000,-0.050000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-54.000000,581.000000,1702.000000,1.000000,0.040000,-0.050000,-0.070000
434.000000,2187.000000,-1088.000000,0.980000,-0.170000,-0.020000,-0.080000
217.000000,-524.000000,-1323.000000,0.960000,-0.270000,-0.020000,-0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
696.000000,1859.000000,1635.000000,0.990000,-0.130000,-0.030000,-0.090000
-494.000000,-169.000000,-1300.000000,0.960000,-0.280000,-0.030000,-0.090000
-63.000000,-379.000000,-680.000000,0.950000,-0.310000,-0.040000,-0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
