Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-135.000000,525.000000,891.000000,0.950000,0.000000,-0.250000,0.170000
-453.000000,1089.000000,480.000000,0.950000,-0.110000,-0.230000,0.170000
139.000000,133.000000,-605.000000,0.940000,-0.230000,-0.200000,0.160000
101.000000,-9.000000,-340.000000,0.930000,-0.270000,-0.190000,0.150000
147.000000,-234.000000,-515.000000,0.930000,-0.290000,-0.180000,0.150000
48.000000,-175.000000,-376.000000,0.930000,-0.290000,-0.180000,0.140000
37.000000,-84.000000,-279.000000,0.930000,-0.290000,-0.180000,0.140000
-13.000000,-56.000000,-274.000000,0.930000,-0.290000,-0.190000,0.140000
17.000000,-37.000000,-254.000000,0.930000,-0.290000,-0.190000,0.140000
38.000000,-74.000000,-302.000000,0.930000,-0.290000,-0.190000,0.140000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-413.000000,929.000000,1301.000000,0.950000,-0.040000,-0.250000,0.180000
356.000000,253.000000,-584.000000,0.940000,-0.180000,-0.230000,0.170000
114.000000,-46.000000,-424.000000,0.940000,-0.240000,-0.210000,0.160000
-2.000000,-60.000000,-387.000000,0.930000,-0.260000,-0.200000,0.150000
8.000000,-230.000000,-455.000000,0.930000,-0.270000,-0.200000,0.150000
58.000000,-210.000000,-448.000000,0.930000,-0.270000,-0.200000,0.150000
0.000000,-110.000000,-326.000000,0.930000,-0.270000,-0.200000,0.150000
5.000000,-31.000000,-279.000000,0.930000,-0.270000,-0.200000,0.150000
31.000000,-32.000000,-249.000000,0.930000,-0.270000,-0.200000,0.150000
66.000000,-53.000000,-257.000000,0.930000,-0.270000,-0.200000,0.150000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-114.000000,302.000000,451.000000,0.950000,-0.010000,-0.250000,0.180000
-195.000000,915.000000,248.000000,0.950000,-0.110000,-0.240000,0.180000
144.000000,-134.000000,-1016.000000,0.940000,-0.230000,-0.200000,0.160000
172.000000,-282.000000,-677.000000,0.930000,-0.270000,-0.200000,0.160000
95.000000,-145.000000,-350.000000,0.930000,-0.270000,-0.200000,0.160000
72.000000,-57.000000,-252.000000,0.930000,-0.270000,-0.200000,0.160000
15.000000,-94.000000,-317.000000,0.930000,-0.270000,-0.200000,0.160000
-46.000000,-110.000000,-308.000000,0.930000,-0.260000,-0.200000,0.160000
13.000000,-36.000000,-231.000000,0.930000,-0.260000,-0.200000,0.160000
56.000000,-54.000000,-296.000000,0.930000,-0.260000,-0.200000,0.150000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-134.000000,171.000000,381.000000,0.950000,0.030000,-0.240000,0.190000
-734.000000,1266.000000,826.000000,0.950000,-0.060000,-0.240000,0.180000
608.000000,-629.000000,-1830.000000,0.940000,-0.220000,-0.210000,0.170000
183.000000,-460.000000,-892.000000,0.930000,-0.260000,-0.200000,0.160000
20.000000,-92.000000,-374.000000,0.930000,-0.270000,-0.190000,0.160000
58.000000,-147.000000,-386.000000,0.930000,-0.270000,-0.190000,0.160000
156.000000,-173.000000,-416.000000,0.930000,-0.280000,-0.190000,0.160000
36.000000,-199.000000,-459.000000,0.930000,-0.280000,-0.190000,0.160000
-63.000000,-66.000000,-285.000000,0.930000,-0.270000,-0.190000,0.160000
66.000000,-42.000000,-261.000000,0.930000,-0.270000,-0.200000,0.160000
